Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status
CLM34054,POL14555,2022-01-30,2022-01-30,Vandalism,Low,False,False,828,,Minor,,open
CLM34055,POL10283,2020-08-15,2020-09-14,Collision,Low,True,False,1548,1074.0,Minor,2020-12-02,settled
CLM34056,POL12719,2024-12-22,2024-12-24,Collision,High,False,False,5686,5306.0,Moderate,2025-05-30,settled
CLM34057,POL13476,2020-09-29,2020-09-29,Vandalism,Low,False,False,1037,1219.0,Minor,2020-11-28,settled
CLM34058,POL11159,2022-01-04,2022-01-05,Theft,Low,False,False,35922,29374.0,Major,2022-04-22,settled
CLM34059,POL14160,2019-10-23,2019-10-23,Collision,Medium,False,False,7061,6179.0,Moderate,2019-12-31,settled
CLM34060,POL13374,2023-12-30,2023-12-30,Other,Medium,False,False,5084,4582.0,Moderate,2024-04-23,settled
CLM34061,POL13576,2020-02-25,2020-02-26,Collision,Low,False,False,2066,1842.0,Minor,2020-05-21,settled
CLM34062,POL11928,2021-08-13,2021-08-19,Collision,Medium,False,True,5872,5122.0,Moderate,2022-01-18,settled
CLM34063,POL10783,2024-12-25,2024-12-30,Other,Low,False,False,2025,1281.0,Minor,2025-03-08,settled
CLM34064,POL12049,2020-10-07,2020-10-09,Theft,Low,False,False,25906,22280.0,Major,2021-01-06,settled
CLM34065,POL12750,2022-06-24,2022-06-28,Weather,Medium,False,False,7947,7035.0,Moderate,2022-11-01,settled
CLM34066,POL13284,2019-09-19,2019-09-22,Weather,Medium,False,False,9586,6848.0,Moderate,2020-01-04,settled
CLM34067,POL12037,2021-03-17,2021-03-18,Collision,Low,False,False,2254,1858.0,Minor,2021-05-29,settled
CLM34068,POL13455,2022-09-13,2022-09-13,Collision,Low,False,False,2551,1398.0,Minor,2022-10-27,settled
CLM34069,POL12835,2021-03-21,2021-03-22,Weather,Medium,False,False,5695,4816.0,Minor,2021-07-03,settled
CLM34070,POL12492,2022-02-27,2022-03-01,Collision,High,True,False,21635,19237.0,Major,2022-12-16,settled
CLM34071,POL11485,2023-06-07,2023-06-08,Other,Low,True,True,2623,1519.0,Minor,2023-09-03,settled
CLM34072,POL11972,2022-06-07,2022-06-07,Vandalism,Low,False,False,3117,2335.0,Moderate,2022-07-29,settled
CLM34073,POL11028,2022-11-19,2022-12-19,Other,High,False,False,21300,18925.0,Major,2023-11-04,settled
CLM34074,POL10296,2021-08-21,2021-08-26,Collision,Low,False,False,1407,817.0,Minor,2021-11-02,settled
CLM34075,POL12850,2025-04-13,2025-04-13,Vandalism,Low,False,False,1053,598.0,Minor,2025-06-08,settled
CLM34076,POL11111,2022-01-05,2022-01-05,Fire,Low,False,True,14164,12449.0,Minor,2022-03-27,settled
CLM34077,POL14136,2023-12-01,2023-12-31,Collision,Low,False,False,15738,13378.0,Major,2024-04-01,settled
CLM34078,POL13356,2020-01-14,2020-01-14,Other,Low,False,False,8070,6474.0,Moderate,2020-02-24,settled
CLM34079,POL13757,2023-12-29,2023-12-29,Collision,Low,False,False,13279,10787.0,Major,2024-02-06,settled
CLM34080,POL10138,2019-04-26,2019-04-26,Theft,Medium,True,False,13057,9884.0,Moderate,2019-09-27,settled
CLM34081,POL13375,2025-04-05,2025-04-05,Collision,Low,False,False,7306,4669.0,Moderate,2025-05-16,settled
CLM34082,POL13778,2025-03-22,2025-03-22,Collision,Low,False,False,6905,5200.0,Moderate,2025-05-21,settled
CLM34083,POL13771,2025-09-04,2025-09-04,Collision,Low,False,False,2115,1447.0,Minor,2025-10-18,settled
CLM34084,POL13762,2019-07-07,2019-07-07,Collision,Low,False,False,1235,767.0,Minor,2019-08-27,settled
CLM34085,POL13389,2024-01-05,2024-01-05,Vandalism,Low,False,False,834,666.0,Minor,2024-03-24,settled
CLM34086,POL13430,2020-11-23,2020-11-24,Collision,Low,False,False,1972,1384.0,Minor,2021-01-09,settled
CLM34087,POL10857,2024-04-29,2024-04-29,Collision,Medium,False,False,2222,1323.0,Minor,2024-10-06,settled
CLM34088,POL10148,2020-01-22,2020-01-23,Collision,Low,False,False,2539,3606.0,Minor,2020-03-16,settled
CLM34089,POL11393,2022-12-30,2023-01-01,Other,Low,False,False,2597,1322.0,Minor,2023-03-13,settled
CLM34090,POL11516,2024-08-28,2024-09-01,Collision,Low,False,False,1558,993.0,Minor,2024-11-12,settled
CLM34091,POL10381,2022-01-23,2022-01-23,Collision,Low,False,False,4707,3528.0,Moderate,2022-04-15,settled
CLM34092,POL10286,2023-05-08,2023-05-08,Theft,Low,False,False,6178,4650.0,Minor,2023-06-25,settled
CLM34093,POL12414,2019-04-28,2019-04-28,Collision,Low,False,False,1955,1479.0,Minor,2019-07-27,settled
CLM34094,POL11453,2020-05-28,2020-05-30,Collision,Low,False,False,6172,7621.0,Moderate,2020-08-04,settled
CLM34095,POL14693,2020-04-03,2020-04-03,Collision,Low,False,False,2178,1438.0,Minor,2020-06-29,settled
CLM34096,POL12256,2020-12-17,2020-12-22,Collision,Low,False,False,2080,1765.0,Minor,2021-01-28,settled
CLM34097,POL14654,2022-07-23,2022-07-23,Collision,Medium,False,True,30059,28238.0,Severe,2022-12-20,settled
CLM34098,POL10667,2023-04-22,2023-04-23,Weather,Medium,False,False,3601,3090.0,Minor,2023-06-29,settled
CLM34099,POL11765,2025-02-06,2025-02-06,Theft,Low,False,False,6225,4855.0,Moderate,2025-03-31,settled
CLM34100,POL11184,2023-11-06,2023-11-06,Collision,Low,False,True,1274,863.0,Minor,2023-12-25,settled
CLM34101,POL13499,2020-04-27,2020-04-29,Collision,Low,False,False,9234,6887.0,Major,2020-07-19,settled
CLM34102,POL12001,2022-04-06,2022-04-09,Collision,Low,False,False,2019,1045.0,Minor,2022-05-27,settled
CLM34103,POL12466,2020-09-26,2020-09-26,Weather,Medium,False,False,2594,1313.0,Minor,2021-02-04,settled
CLM34104,POL14363,2019-08-16,2019-08-17,Fire,Low,False,False,37375,26198.0,Moderate,2019-10-29,settled
CLM34105,POL13148,2024-03-08,2024-03-09,Vandalism,Low,False,False,2839,2381.0,Moderate,2024-04-16,settled
CLM34106,POL13092,2022-06-12,2022-06-14,Weather,Medium,False,False,19421,68233.0,Major,2022-10-03,settled
CLM34107,POL10882,2020-09-12,2020-09-14,Collision,Low,False,False,5717,,Moderate,,open
CLM34108,POL11229,2022-03-25,2022-03-29,Vandalism,Medium,False,False,21856,18554.0,Severe,2022-09-08,settled
CLM34109,POL11382,2019-05-14,2019-05-15,Collision,Low,False,False,37395,32102.0,Severe,2019-08-30,settled
CLM34110,POL14941,2018-10-08,2018-10-08,Collision,Low,False,True,2355,2107.0,Minor,2018-11-19,settled
CLM34111,POL14949,2023-10-14,2023-10-16,Weather,Low,False,False,2429,1879.0,Minor,2023-12-20,settled
CLM34112,POL12431,2021-10-13,2021-10-15,Weather,Low,False,False,3987,2007.0,Minor,2021-12-11,settled
CLM34113,POL14373,2021-01-23,2021-01-23,Theft,Medium,False,False,3731,1871.0,Minor,2021-05-08,settled
CLM34114,POL13646,2020-08-09,2020-08-11,Vandalism,Low,False,False,3877,2998.0,Moderate,2020-11-03,settled
CLM34115,POL11068,2025-03-06,2025-03-06,Theft,Low,False,False,76804,,Severe,,open
CLM34116,POL14349,2020-06-28,2020-06-30,Weather,Low,False,False,2961,,Minor,,open
CLM34117,POL14153,2024-03-16,2024-03-16,Collision,Medium,False,False,14219,14025.0,Major,2024-09-01,settled
CLM34118,POL11034,2019-09-14,2019-09-14,Collision,Low,False,False,1636,847.0,Minor,2019-10-30,settled
CLM34119,POL14402,2020-03-02,2020-03-05,Collision,Low,False,False,1571,1030.0,Minor,2020-06-01,settled
CLM34120,POL10975,2025-08-09,2025-08-12,Theft,Medium,False,False,11870,11326.0,Major,2026-01-24,settled
CLM34121,POL13118,2023-07-31,2023-08-30,Collision,Low,False,False,1745,1459.0,Minor,2023-11-06,settled
CLM34122,POL13666,2023-07-13,2023-07-13,Collision,Low,False,True,1587,1292.0,Minor,2023-10-11,settled
CLM34123,POL11126,2023-03-29,2023-03-29,Theft,Low,False,True,66954,62141.0,Severe,2023-06-29,settled
CLM34124,POL12850,2023-07-12,2023-07-12,Collision,Low,False,False,2022,1578.0,Minor,2023-08-22,settled
CLM34125,POL10583,2024-01-26,2024-01-28,Vandalism,Medium,False,False,9152,9071.0,Major,2024-05-12,settled
CLM34126,POL11729,2023-01-06,2023-01-06,Collision,Medium,False,False,39829,33382.0,Severe,2023-06-06,settled
CLM34127,POL13561,2018-10-08,2018-10-11,Collision,Low,False,False,4135,2856.0,Moderate,2018-12-15,settled
CLM34128,POL12653,2019-02-20,2019-02-23,Weather,Low,False,False,3188,1924.0,Minor,2019-05-20,settled
CLM34129,POL10853,2024-09-13,2024-09-13,Weather,High,False,False,20517,,Major,,open
CLM34130,POL11515,2020-12-13,2020-12-20,Collision,Low,False,False,10805,8623.0,Major,2021-03-27,settled
CLM34131,POL13295,2022-11-25,2022-11-26,Collision,Medium,False,False,12715,11436.0,Major,2023-02-22,settled
CLM34132,POL11728,2018-11-15,2018-11-19,Vandalism,High,False,False,5986,4987.0,Major,2020-03-04,settled
CLM34133,POL14896,2022-04-30,2022-05-01,Collision,Low,False,False,1918,1645.0,Minor,2022-07-22,settled
CLM34134,POL11616,2024-09-02,2024-09-03,Theft,Low,False,False,8746,,Minor,,open
CLM34135,POL12807,2020-11-07,2020-11-09,Fire,Low,False,False,16662,24922.0,Minor,2021-01-03,settled
CLM34136,POL10412,2018-12-01,2018-12-03,Vandalism,Low,False,False,1242,1102.0,Minor,2019-01-30,settled
CLM34137,POL13141,2018-10-05,2018-10-05,Weather,Low,False,False,7903,5360.0,Moderate,2018-12-12,settled
CLM34138,POL11869,2021-07-04,2021-07-06,Collision,Low,False,False,2773,2495.0,Minor,2021-08-15,settled
CLM34139,POL12681,2021-04-02,2021-04-02,Collision,High,False,False,97877,,Catastrophic,,open
CLM34140,POL13979,2022-07-30,2022-07-30,Theft,Low,False,False,10993,10406.0,Moderate,2022-10-22,settled
CLM34141,POL11263,2022-03-20,2022-03-22,Fire,Medium,False,False,40643,32383.0,Moderate,2022-07-17,settled
CLM34142,POL11802,2020-02-29,2020-03-02,Collision,Medium,False,False,2362,1550.0,Minor,2020-05-22,settled
CLM34143,POL13623,2019-11-13,2019-11-13,Collision,Low,False,False,1894,1590.0,Minor,2020-02-10,settled
CLM34144,POL12547,2023-01-07,2023-01-11,Vandalism,Low,False,False,714,570.0,Minor,2023-03-15,settled
CLM34145,POL13952,2024-05-11,2024-05-11,Other,Low,False,False,1411,841.0,Minor,2024-07-29,settled
CLM34146,POL14583,2025-04-26,2025-04-26,Collision,Low,False,False,2078,2791.0,Minor,2025-06-01,settled
CLM34147,POL10015,2022-02-23,2022-02-23,Vandalism,Medium,False,False,7384,6784.0,Major,2022-08-09,settled
CLM34148,POL11861,2020-08-03,2020-08-06,Collision,Low,False,True,1784,1087.0,Minor,2020-09-12,settled
CLM34149,POL11862,2019-06-13,2019-06-14,Collision,Medium,False,True,115469,116116.0,Catastrophic,2020-01-17,settled
CLM34150,POL13076,2019-03-25,2019-03-30,Collision,Medium,False,True,39111,31732.0,Severe,2019-09-30,settled
CLM34151,POL12079,2022-01-22,2022-01-24,Theft,Low,False,False,2141,1381.0,Minor,2022-02-24,settled
CLM34152,POL14157,2021-12-23,2021-12-25,Collision,Low,False,False,2561,1536.0,Minor,2022-02-08,settled
CLM34153,POL13413,2023-10-30,2023-11-02,Collision,Low,False,False,2392,1283.0,Minor,2023-12-21,settled
CLM34154,POL13748,2024-07-20,2024-07-20,Theft,Medium,False,False,2992,1837.0,Minor,2024-11-30,settled
CLM34155,POL14360,2025-05-27,2025-05-28,Collision,Low,False,False,1642,1299.0,Minor,2025-08-07,settled
CLM34156,POL13121,2024-08-04,2024-08-06,Collision,Low,False,False,6374,4416.0,Moderate,2024-10-09,settled
CLM34157,POL12331,2022-07-03,2022-07-07,Weather,Low,False,False,31314,31245.0,Major,2022-09-23,settled
CLM34158,POL10473,2023-07-31,2023-07-31,Collision,Medium,False,False,9603,7224.0,Major,2024-01-07,settled
CLM34159,POL10681,2020-03-20,2020-03-20,Other,Low,False,False,4336,2547.0,Minor,2020-06-11,settled
CLM34160,POL11754,2022-07-23,2022-07-25,Collision,Medium,False,False,21927,19396.0,Severe,2023-02-17,settled
CLM34161,POL13020,2024-03-18,2024-03-18,Theft,Low,False,False,4845,3724.0,Minor,2024-05-05,settled
CLM34162,POL12494,2022-09-29,2022-09-29,Weather,Low,False,False,3897,3464.0,Minor,2022-12-05,settled
CLM34163,POL14751,2020-10-29,2020-10-29,Theft,Low,True,True,6682,,Minor,,open
CLM34164,POL13344,2020-07-25,2020-07-25,Vandalism,Low,False,False,1369,1040.0,Moderate,2020-10-09,settled
CLM34165,POL12206,2023-03-29,2023-03-30,Theft,Medium,False,True,28239,20708.0,Major,2023-08-10,settled
CLM34166,POL11638,2018-12-06,2018-12-09,Collision,Low,False,False,11178,10067.0,Major,2019-01-18,settled
CLM34167,POL10069,2021-04-11,2021-04-12,Collision,Medium,False,False,169232,184625.0,Catastrophic,2021-07-23,settled
CLM34168,POL11449,2021-03-25,2021-03-25,Collision,Low,False,False,2052,,Minor,,open
CLM34169,POL11924,2020-03-09,2020-03-09,Collision,Medium,False,True,5621,4886.0,Moderate,2020-08-25,settled
CLM34170,POL10404,2021-01-31,2021-01-31,Fire,Low,False,False,18552,15376.0,Minor,2021-03-19,settled
CLM34171,POL13020,2018-12-17,2018-12-17,Collision,Low,False,False,1618,1270.0,Minor,2019-03-14,settled
CLM34172,POL11062,2025-04-30,2025-04-30,Vandalism,Low,False,True,1254,1005.0,Minor,2025-07-26,settled
CLM34173,POL14246,2024-05-16,2024-05-19,Theft,Medium,False,True,7802,5783.0,Minor,2024-09-21,settled
CLM34174,POL10452,2020-08-11,2020-08-12,Theft,Medium,False,False,4599,2860.0,Minor,2021-01-17,settled
CLM34175,POL14094,2020-02-05,2020-02-07,Collision,Low,False,False,2048,1338.0,Minor,2020-05-06,settled
CLM34176,POL13001,2022-10-29,2022-10-30,Collision,Low,False,False,1783,1168.0,Minor,2023-01-18,settled
CLM34177,POL12099,2019-02-19,2019-02-19,Collision,Low,False,False,2608,1957.0,Minor,2019-05-13,settled
CLM34178,POL14453,2022-12-03,2022-12-04,Collision,Medium,False,False,5900,4526.0,Moderate,2023-04-12,settled
CLM34179,POL13680,2021-08-01,2021-08-02,Theft,Medium,False,False,139375,127828.0,Severe,2022-03-25,settled
CLM34180,POL13321,2024-09-17,2024-09-20,Collision,Low,False,False,4473,6248.0,Moderate,2024-10-30,settled
CLM34181,POL14433,2025-09-14,2025-09-14,Collision,Low,False,False,4115,2517.0,Moderate,2025-10-19,settled
CLM34182,POL12065,2019-04-06,2019-04-06,Collision,Low,False,False,2163,2648.0,Minor,2019-06-19,settled
CLM34183,POL12585,2025-05-17,2025-05-17,Collision,Medium,False,False,4679,3725.0,Moderate,2025-10-17,settled
CLM34184,POL14739,2019-04-03,2019-04-05,Vandalism,Low,False,False,1629,1357.0,Minor,2019-06-17,settled
CLM34185,POL11631,2019-12-05,2019-12-05,Collision,Low,False,False,1115,973.0,Minor,2020-01-24,settled
CLM34186,POL10708,2018-12-08,2018-12-10,Weather,Low,False,False,2477,1865.0,Minor,2019-02-04,settled
CLM34187,POL13214,2019-04-04,2019-04-04,Theft,Low,False,False,4664,3401.0,Minor,2019-05-13,settled
CLM34188,POL14982,2020-01-06,2020-01-06,Other,Low,False,False,6595,,Moderate,,open
CLM34189,POL14961,2023-05-23,2023-05-25,Collision,Medium,False,False,3387,2477.0,Moderate,2023-11-23,settled
CLM34190,POL10999,2023-09-12,2023-09-18,Weather,High,False,False,60753,61341.0,Severe,2024-07-14,settled
CLM34191,POL11010,2022-12-24,2022-12-25,Theft,Low,False,False,27423,20902.0,Major,2023-03-20,settled
CLM34192,POL13533,2020-02-07,2020-02-07,Collision,High,False,False,36673,,Severe,,open
CLM34193,POL12741,2024-11-07,2024-11-07,Other,Low,False,False,4326,2640.0,Minor,2025-01-25,settled
CLM34194,POL14129,2021-07-20,2021-07-22,Fire,Low,False,False,20222,11150.0,Minor,2021-09-05,settled
CLM34195,POL13746,2024-01-14,2024-01-15,Collision,Low,False,False,4917,3696.0,Moderate,2024-03-06,settled
CLM34196,POL12268,2020-06-07,2020-06-08,Collision,High,False,False,56462,58876.0,Severe,2021-06-10,settled
CLM34197,POL10649,2021-01-07,2021-01-07,Other,Low,False,False,2209,1819.0,Minor,2021-03-21,settled
CLM34198,POL13491,2018-10-27,2018-10-28,Collision,Low,False,False,1702,1417.0,Minor,2019-01-14,settled
CLM34199,POL10300,2022-02-03,2022-02-05,Collision,Low,False,False,50142,46543.0,Severe,2022-06-14,settled
CLM34200,POL14910,2023-06-08,2023-06-09,Vandalism,Medium,False,True,7409,6308.0,Major,2023-09-22,settled
CLM34201,POL11504,2019-11-06,2019-11-10,Weather,Low,False,True,2741,1598.0,Minor,2019-12-17,settled
CLM34202,POL12014,2024-07-20,2024-07-22,Collision,Medium,False,False,9919,8680.0,Major,2024-11-22,settled
CLM34203,POL12000,2021-09-28,2021-09-30,Weather,Low,False,False,6834,4322.0,Moderate,2022-01-02,settled
CLM34204,POL14391,2025-09-12,2025-09-12,Collision,High,False,False,6232,4968.0,Moderate,2026-11-02,settled
CLM34205,POL13537,2025-07-04,2025-07-04,Theft,Low,False,False,6423,3846.0,Minor,2025-09-01,settled
CLM34206,POL12508,2020-04-02,2020-04-05,Collision,Medium,False,False,34877,29762.0,Severe,2020-09-07,settled
CLM34207,POL13481,2023-05-31,2023-05-31,Collision,Low,False,False,2180,1650.0,Minor,2023-08-06,settled
CLM34208,POL11573,2019-11-22,2019-11-22,Collision,Medium,False,False,10689,8572.0,Major,2020-03-07,settled
CLM34209,POL14680,2024-06-14,2024-06-17,Vandalism,Low,False,False,1726,1021.0,Minor,2024-07-23,settled
CLM34210,POL11633,2025-08-23,2025-08-24,Weather,Medium,False,False,22089,20407.0,Major,2026-02-02,settled
CLM34211,POL12801,2020-01-14,2020-01-21,Vandalism,Low,False,False,1383,1217.0,Minor,2020-02-27,settled
CLM34212,POL11379,2021-11-19,2021-11-21,Other,Medium,False,False,7207,6155.0,Moderate,2022-04-24,settled
CLM34213,POL11747,2019-12-29,2019-12-29,Collision,Low,False,False,1795,1234.0,Minor,2020-02-24,settled
CLM34214,POL12829,2019-11-28,2019-11-30,Collision,Medium,False,False,2949,1935.0,Minor,2020-02-17,settled
CLM34215,POL13145,2024-04-18,2024-04-20,Collision,Low,False,False,5379,4116.0,Moderate,2024-07-23,settled
CLM34216,POL14127,2020-12-10,2020-12-11,Collision,Low,False,False,2011,1776.0,Minor,2021-01-17,settled
CLM34217,POL13986,2025-07-18,2025-07-18,Theft,Low,False,True,13264,10664.0,Moderate,2025-08-28,settled
CLM34218,POL11265,2020-12-15,2020-12-15,Theft,Low,False,False,4648,,Minor,,open
CLM34219,POL10948,2021-08-31,2021-09-02,Vandalism,Low,False,False,1126,681.0,Minor,2021-11-16,settled
CLM34220,POL13607,2024-07-31,2024-08-03,Collision,Low,False,False,2128,1187.0,Minor,2024-10-10,settled
CLM34221,POL12099,2020-12-23,2020-12-24,Theft,Low,False,True,4529,3615.0,Minor,2021-02-24,settled
CLM34222,POL12576,2022-09-24,2022-09-25,Theft,Low,False,False,6146,5118.0,Minor,2022-10-26,settled
CLM34223,POL14374,2023-04-24,2023-04-24,Collision,Medium,False,False,5224,4093.0,Moderate,2023-10-24,settled
CLM34224,POL11833,2022-01-10,2022-01-10,Collision,Low,False,False,3912,2883.0,Moderate,2022-03-15,settled
CLM34225,POL14630,2020-07-06,2020-07-06,Collision,High,False,True,1530,861.0,Minor,2021-04-26,settled
CLM34226,POL14599,2019-02-27,2019-02-27,Theft,Medium,False,False,4684,3679.0,Minor,2019-07-14,settled
CLM34227,POL10783,2024-11-11,2024-11-13,Collision,Low,False,False,1900,1208.0,Minor,2025-02-10,settled
CLM34228,POL11501,2024-04-13,2024-04-17,Weather,Low,False,False,3981,,Minor,,open
CLM34229,POL13238,2021-01-16,2021-01-17,Weather,Medium,False,False,19077,15360.0,Major,2021-07-11,settled
CLM34230,POL11207,2024-02-08,2024-02-09,Weather,Low,False,False,3013,1778.0,Minor,2024-03-22,settled
CLM34231,POL13865,2022-06-04,2022-06-07,Weather,Low,False,False,3161,2454.0,Minor,2022-07-13,settled
CLM34232,POL11583,2021-05-06,2021-05-07,Weather,Low,False,False,3176,2845.0,Minor,2021-07-14,settled
CLM34233,POL11178,2018-09-30,2018-10-03,Collision,Medium,False,True,30944,32455.0,Severe,2019-01-05,settled
CLM34234,POL11828,2018-11-10,2018-11-11,Fire,High,False,False,138488,126701.0,Severe,2019-06-23,settled
CLM34235,POL11487,2019-09-18,2019-09-22,Fire,Low,False,False,11956,10309.0,Minor,2019-11-27,settled
CLM34236,POL12301,2019-12-15,2019-12-15,Weather,Medium,False,False,18806,13434.0,Major,2020-03-18,settled
CLM34237,POL13082,2025-02-25,2025-02-27,Collision,Medium,False,True,12982,10021.0,Major,2025-08-04,settled
CLM34238,POL12694,2024-04-03,2024-04-06,Collision,Low,False,False,1445,927.0,Minor,2024-06-09,settled
CLM34239,POL14082,2020-05-21,2020-05-21,Theft,Medium,False,False,11849,8166.0,Moderate,2020-10-01,settled
CLM34240,POL10976,2019-09-22,2019-09-22,Weather,Medium,False,True,9950,8455.0,Moderate,2020-02-07,settled
CLM34241,POL12802,2024-06-14,2024-06-16,Fire,Low,False,False,8820,5948.0,Minor,2024-09-12,settled
CLM34242,POL13739,2019-07-23,2019-07-25,Collision,Low,False,False,1429,,Minor,,open
CLM34243,POL10538,2019-11-07,2019-11-09,Collision,Low,False,False,4280,,Moderate,,open
CLM34244,POL11494,2021-08-02,2021-08-04,Collision,Medium,False,False,4977,3736.0,Moderate,2021-12-22,settled
CLM34245,POL11608,2021-04-22,2021-04-24,Collision,Low,False,False,1708,1191.0,Minor,2021-05-28,settled
CLM34246,POL12326,2023-11-02,2023-11-04,Vandalism,Low,False,False,1334,821.0,Minor,2024-01-18,settled
CLM34247,POL13904,2022-01-13,2022-01-19,Collision,Low,False,True,2109,1651.0,Minor,2022-03-30,settled
CLM34248,POL13230,2021-09-04,2021-09-09,Collision,Low,False,False,1790,1211.0,Minor,2021-10-30,settled
CLM34249,POL14609,2023-12-03,2023-12-07,Collision,Low,False,False,2096,1326.0,Minor,2024-02-04,settled
CLM34250,POL14028,2019-04-12,2019-04-19,Weather,Low,False,False,18195,15646.0,Major,2019-06-15,settled
CLM34251,POL14312,2019-11-01,2019-11-06,Weather,Low,True,False,2432,1596.0,Minor,2020-02-02,settled
CLM34252,POL14624,2020-09-03,2020-09-03,Collision,High,False,False,1819,1075.0,Minor,2021-08-14,settled
