Policy_ID,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band
POL13232,CUST23232,32,Male,Employed,Edinburgh,12032,13,Coupe,5,Good
POL13233,CUST23233,36,Male,Employed,London,9944,14,Sedan,4,Fair
POL13234,CUST23234,61,Male,Retired,Glasgow,13330,39,Hatchback,15,Excellent
POL13235,CUST23235,53,Male,Unemployed,London,12406,33,Sedan,2,Good
POL13236,CUST23236,58,Female,Self-Employed,Liverpool,18522,40,Motorcycle,11,Good
POL13237,CUST23237,70,Male,Unemployed,Newcastle,9367,51,Hatchback,1,Good
POL13238,CUST23238,20,Female,Employed,Edinburgh,19867,0,Coupe,13,Good
POL13239,CUST23239,58,Male,Employed,Glasgow,10251,40,Hatchback,19,Fair
POL13240,CUST23240,60,Male,Retired,Liverpool,9334,40,Sedan,15,Good
POL13241,CUST23241,27,Male,Employed,Bristol,18637,8,SUV,14,Good
POL13242,CUST23242,28,Male,Employed,London,10103,7,Sedan,9,Good
POL13243,CUST23243,33,Male,Unemployed,Cardiff,12761,15,Sedan,18,Excellent
POL13244,CUST23244,23,Male,Employed,Newcastle,17160,5,Hatchback,1,Fair
POL13245,CUST23245,21,Female,Student,Liverpool,11355,0,SUV,4,Fair
POL13246,CUST23246,47,Male,Employed,Glasgow,8939,29,Sedan,9,Excellent
POL13247,CUST23247,26,Male,Employed,London,13705,8,SUV,4,Good
POL13248,CUST23248,21,Female,Student,Edinburgh,23143,2,Motorcycle,8,Fair
POL13249,CUST23249,32,Female,Employed,Manchester,15927,13,Sedan,4,Fair
POL13250,CUST23250,56,Male,Employed,Bristol,9360,34,Motorcycle,13,Fair
POL13251,CUST23251,47,Female,Employed,Cardiff,11041,26,Sedan,18,Poor
POL13252,CUST23252,50,Male,Employed,Bristol,9752,32,Sedan,19,Fair
POL13253,CUST23253,45,Male,Employed,Edinburgh,7403,27,SUV,2,Good
POL13254,CUST23254,61,Female,Self-Employed,Newcastle,10137,43,Sedan,5,Good
POL13255,CUST23255,49,Male,Employed,Manchester,6012,28,Hatchback,8,Fair
POL13256,CUST23256,58,Male,Employed,Bristol,14341,36,Sedan,18,Excellent
POL13257,CUST23257,77,Female,Retired,Bristol,12440,56,Hatchback,15,Excellent
POL13258,CUST23258,43,Male,Employed,Bristol,8892,25,SUV,20,Good
POL13259,CUST23259,42,Female,Employed,Edinburgh,13083,23,Hatchback,6,Excellent
POL13260,CUST23260,42,Female,Employed,Edinburgh,6947,22,Motorcycle,18,Poor
POL13261,CUST23261,24,Female,Employed,Glasgow,12800,2,Hatchback,0,Good
POL13262,CUST23262,76,Male,Unemployed,Liverpool,10858,58,SUV,16,Poor
POL13263,CUST23263,74,Male,Retired,Leeds,17584,54,Hatchback,9,Excellent
POL13264,CUST23264,30,Male,Unemployed,Liverpool,12445,9,SUV,16,Good
POL13265,CUST23265,31,Female,Employed,Bristol,23503,9,SUV,20,Fair
POL13266,CUST23266,59,Female,Self-Employed,London,11475,37,Sedan,10,Poor
POL13267,CUST23267,43,Female,Employed,Birmingham,10627,22,Coupe,4,Good
POL13268,CUST23268,18,Female,Student,Cardiff,6791,0,SUV,18,Poor
POL13269,CUST23269,30,Female,Employed,Edinburgh,7968,11,Coupe,12,Good
POL13270,CUST23270,73,Male,Retired,Glasgow,9156,53,Coupe,1,Poor
POL13271,CUST23271,48,Male,Employed,Manchester,15782,26,Hatchback,6,Good
POL13272,CUST23272,56,Male,Self-Employed,Bristol,8252,35,Sedan,7,Good
POL13273,CUST23273,77,Female,Retired,Birmingham,15407,59,Hatchback,6,Excellent
POL13274,CUST23274,78,Male,Retired,Newcastle,1183,56,Coupe,9,Excellent
POL13275,CUST23275,79,Male,Retired,Manchester,14695,59,Hatchback,13,Good
POL13276,CUST23276,25,Female,Employed,Liverpool,14267,4,Sedan,12,Good
POL13277,CUST23277,36,Female,Self-Employed,Manchester,9812,15,Coupe,9,Good
POL13278,CUST23278,28,Female,Employed,Liverpool,21534,6,Motorcycle,19,Good
POL13279,CUST23279,52,Male,Self-Employed,Cardiff,17695,34,Hatchback,15,Excellent
POL13280,CUST23280,25,Female,Self-Employed,Birmingham,14030,6,Hatchback,18,Excellent
POL13281,CUST23281,75,Male,Retired,London,13191,53,Van,6,Excellent
POL13282,CUST23282,21,Male,Student,Leeds,11323,0,Van,12,Fair
POL13283,CUST23283,55,Male,Employed,Liverpool,16104,36,Sedan,19,Excellent
POL13284,CUST23284,31,Female,Employed,Bristol,17926,10,SUV,5,Good
POL13285,CUST23285,77,Male,Retired,Manchester,8728,57,Sedan,12,Good
POL13286,CUST23286,54,Female,Retired,Leeds,19588,36,SUV,12,Excellent
POL13287,CUST23287,26,Female,Self-Employed,London,9201,7,Sedan,16,Excellent
POL13288,CUST23288,57,Male,Retired,Bristol,18872,37,Sedan,7,Fair
POL13289,CUST23289,44,Female,Self-Employed,Manchester,6737,23,Hatchback,14,Good
POL13290,CUST23290,29,Female,Self-Employed,Cardiff,15805,11,Hatchback,0,Excellent
POL13291,CUST23291,23,Male,Self-Employed,Glasgow,4356,2,Sedan,8,Fair
POL13292,CUST23292,63,Male,Employed,Liverpool,10844,45,Van,18,Good
POL13293,CUST23293,45,Female,Employed,Leeds,12061,24,SUV,17,Good
POL13294,CUST23294,26,Male,Employed,Manchester,15814,7,Motorcycle,12,Excellent
POL13295,CUST23295,37,Female,Employed,Leeds,9631,15,Hatchback,10,Good
POL13296,CUST23296,18,Female,Student,Bristol,15883,0,Coupe,13,Poor
POL13297,CUST23297,59,Male,Employed,Bristol,8369,40,Sedan,17,Excellent
POL13298,CUST23298,41,Female,Employed,Bristol,16748,23,Van,19,Poor
POL13299,CUST23299,63,Female,Self-Employed,Newcastle,7544,45,Hatchback,4,Excellent
POL13300,CUST23300,63,Female,Unemployed,London,14452,41,Hatchback,1,Excellent
POL13301,CUST23301,66,Female,Self-Employed,Newcastle,13164,45,Sedan,12,Good
POL13302,CUST23302,38,Female,Employed,Bristol,7887,20,SUV,11,Excellent
POL13303,CUST23303,21,Male,Student,London,15483,0,Hatchback,8,Excellent
POL13304,CUST23304,62,Female,Employed,Edinburgh,12943,42,Van,16,Excellent
POL13305,CUST23305,52,Male,Employed,Newcastle,7024,30,SUV,4,Fair
POL13306,CUST23306,58,Female,Employed,Birmingham,12569,38,Sedan,9,Excellent
POL13307,CUST23307,52,Male,Employed,Leeds,15133,30,Sedan,3,Excellent
POL13308,CUST23308,62,Male,Employed,Bristol,500,44,Van,4,Good
POL13309,CUST23309,24,Male,Unemployed,Birmingham,9085,2,Sedan,5,Excellent
POL13310,CUST23310,79,Male,Retired,Cardiff,11172,57,Sedan,20,Good
POL13311,CUST23311,71,Male,Retired,Newcastle,9137,49,Hatchback,16,Fair
POL13312,CUST23312,60,Male,Retired,Manchester,15810,40,Coupe,19,Good
POL13313,CUST23313,49,Male,Student,Glasgow,13551,29,Van,14,Excellent
POL13314,CUST23314,79,Female,Self-Employed,Bristol,13712,57,SUV,19,Good
POL13315,CUST23315,37,Female,Employed,Manchester,5444,18,SUV,20,Good
POL13316,CUST23316,76,Female,Retired,Edinburgh,14526,58,Sedan,17,Fair
POL13317,CUST23317,59,Female,Employed,Bristol,15998,38,Hatchback,6,Excellent
POL13318,CUST23318,49,Female,Self-Employed,Cardiff,6752,31,Sedan,17,Good
POL13319,CUST23319,62,Female,Retired,Birmingham,13865,41,Sedan,5,Good
POL13320,CUST23320,74,Male,Retired,Liverpool,16868,55,Sedan,8,Good
POL13321,CUST23321,34,Female,Employed,Liverpool,5911,13,SUV,17,Good
POL13322,CUST23322,23,Male,Student,Edinburgh,14293,3,Motorcycle,11,Good
POL13323,CUST23323,59,Female,Employed,Bristol,15503,37,Sedan,1,Fair
POL13324,CUST23324,76,Male,Retired,Bristol,500,54,Coupe,19,Good
POL13325,CUST23325,47,Male,Self-Employed,London,4294,29,Sedan,1,Good
POL13326,CUST23326,51,Female,Self-Employed,Manchester,10302,29,Sedan,12,Excellent
POL13327,CUST23327,37,Female,Self-Employed,Manchester,15230,19,Van,8,Good
POL13328,CUST23328,52,Male,Self-Employed,Newcastle,20253,32,Hatchback,12,Excellent
POL13329,CUST23329,69,Male,Retired,Birmingham,8570,48,SUV,16,Excellent
POL13330,CUST23330,62,Female,Employed,Glasgow,5025,42,Sedan,15,Excellent
POL13331,CUST23331,31,Male,Self-Employed,Manchester,14838,10,Sedan,18,Excellent
POL13332,CUST23332,34,Female,Employed,Leeds,9572,12,Sedan,0,Excellent
POL13333,CUST23333,72,Female,Retired,Cardiff,6558,54,Van,10,Good
POL13334,CUST23334,48,Male,Self-Employed,Liverpool,12736,29,SUV,12,Good
POL13335,CUST23335,57,Male,Self-Employed,Glasgow,8441,37,SUV,10,Excellent
POL13336,CUST23336,75,Female,Retired,Edinburgh,5754,56,Van,9,Good
POL13337,CUST23337,57,Male,Self-Employed,Leeds,9348,37,SUV,18,Fair
POL13338,CUST23338,78,Male,Unemployed,Birmingham,12120,60,SUV,0,Good
POL13339,CUST23339,45,Female,Self-Employed,London,3697,25,Sedan,7,Excellent
POL13340,CUST23340,72,Female,Unemployed,Manchester,12618,51,Motorcycle,17,Excellent
POL13341,CUST23341,51,Female,Self-Employed,London,9380,29,Hatchback,15,Excellent
POL13342,CUST23342,39,Female,Self-Employed,Cardiff,13046,18,Hatchback,12,Good
POL13343,CUST23343,46,Male,Employed,Glasgow,19064,24,Van,15,Good
POL13344,CUST23344,36,Male,Employed,Cardiff,14853,15,SUV,20,Good
POL13345,CUST23345,32,Male,Employed,Liverpool,15150,13,Sedan,20,Fair
POL13346,CUST23346,59,Female,Unemployed,Liverpool,6256,40,Coupe,3,Excellent
POL13347,CUST23347,33,Female,Self-Employed,Bristol,22533,12,Hatchback,11,Poor
POL13348,CUST23348,44,Female,Employed,Leeds,10383,22,Hatchback,3,Excellent
POL13349,CUST23349,46,Male,Employed,Manchester,5415,25,Hatchback,9,Poor
POL13350,CUST23350,77,Male,Retired,Glasgow,8377,55,SUV,1,Excellent
POL13351,CUST23351,27,Male,Self-Employed,Liverpool,12160,6,Hatchback,9,Good
POL13352,CUST23352,69,Male,Retired,Manchester,10238,48,Sedan,4,Fair
POL13353,CUST23353,76,Male,Unemployed,Manchester,13764,57,Hatchback,10,Poor
POL13354,CUST23354,44,Female,Employed,Edinburgh,11978,26,Hatchback,5,Good
POL13355,CUST23355,60,Male,Retired,Birmingham,16669,38,SUV,7,Good
POL13356,CUST23356,28,Male,Self-Employed,Newcastle,9658,9,Sedan,17,Fair
POL13357,CUST23357,79,Female,Retired,Leeds,19557,58,Sedan,3,Excellent
POL13358,CUST23358,27,Female,Employed,London,9814,9,Sedan,4,Good
POL13359,CUST23359,61,Female,Self-Employed,Leeds,12152,39,Hatchback,18,Good
POL13360,CUST23360,69,Male,Retired,Leeds,17276,47,Van,0,Fair
POL13361,CUST23361,51,Female,Employed,London,14041,29,SUV,11,Poor
POL13362,CUST23362,61,Female,Retired,Bristol,7089,41,Sedan,7,Good
POL13363,CUST23363,47,Male,Employed,Manchester,8456,27,Hatchback,14,Excellent
POL13364,CUST23364,62,Female,Retired,Birmingham,11156,43,Sedan,15,Fair
POL13365,CUST23365,51,Female,Self-Employed,Leeds,15078,33,Sedan,5,Good
POL13366,CUST23366,38,Female,Employed,Cardiff,15260,16,Sedan,4,Excellent
POL13367,CUST23367,59,Male,Retired,Leeds,19133,41,Hatchback,2,Fair
POL13368,CUST23368,22,Female,Employed,Bristol,8403,0,SUV,19,Good
POL13369,CUST23369,26,Female,Employed,Bristol,16416,8,Coupe,19,Excellent
POL13370,CUST23370,24,Male,Unemployed,Leeds,18679,5,Sedan,9,Good
POL13371,CUST23371,46,Male,Employed,Edinburgh,11314,26,Van,19,Good
POL13372,CUST23372,46,Male,Employed,Bristol,16228,26,Coupe,19,Fair
POL13373,CUST23373,36,Female,Employed,London,8957,17,Sedan,11,Excellent
POL13374,CUST23374,55,Male,Employed,Edinburgh,16196,35,Hatchback,3,Poor
POL13375,CUST23375,48,Male,Student,Manchester,3793,29,Van,12,Poor
POL13376,CUST23376,56,Male,Retired,London,16896,38,Hatchback,15,Good
POL13377,CUST23377,29,Female,Employed,Birmingham,10603,7,Sedan,17,Excellent
POL13378,CUST23378,20,Female,Student,Birmingham,12527,0,Hatchback,14,Fair
POL13379,CUST23379,60,Female,Employed,Bristol,16238,39,Hatchback,13,Poor
POL13380,CUST23380,55,Male,Unemployed,Newcastle,11703,35,Sedan,6,Excellent
POL13381,CUST23381,75,Male,Retired,Cardiff,8998,54,Hatchback,11,Good
POL13382,CUST23382,35,Male,Unemployed,Edinburgh,10751,13,Hatchback,13,Excellent
POL13383,CUST23383,28,Female,Employed,Glasgow,9668,6,Coupe,14,Good
POL13384,CUST23384,41,Female,Self-Employed,Glasgow,13916,20,Motorcycle,6,Good
POL13385,CUST23385,71,Male,Unemployed,Glasgow,7311,51,Van,2,Excellent
POL13386,CUST23386,65,Female,Retired,Cardiff,7446,43,Hatchback,19,Good
POL13387,CUST23387,55,Female,Self-Employed,Liverpool,4441,33,Hatchback,11,Good
POL13388,CUST23388,36,Male,Self-Employed,Leeds,16950,16,Van,15,Poor
POL13389,CUST23389,64,Male,Employed,Glasgow,10483,42,Sedan,12,Excellent
POL13390,CUST23390,66,Male,Employed,London,6696,45,SUV,6,Fair
POL13391,CUST23391,30,Female,Employed,Edinburgh,14704,11,Van,4,Good
POL13392,CUST23392,68,Male,Retired,Liverpool,15091,50,SUV,19,Fair
POL13393,CUST23393,47,Male,Employed,Birmingham,5498,28,Motorcycle,10,Poor
POL13394,CUST23394,73,Male,Retired,London,10318,52,Coupe,3,Good
POL13395,CUST23395,42,Male,Employed,Newcastle,15996,22,Hatchback,19,Good
POL13396,CUST23396,48,Male,Self-Employed,Newcastle,18650,29,Sedan,14,Good
POL13397,CUST23397,39,Female,Employed,London,14482,21,Sedan,17,Fair
POL13398,CUST23398,70,Male,Employed,Edinburgh,10494,51,Hatchback,15,Excellent
POL13399,CUST23399,35,Male,Employed,Edinburgh,12293,16,Van,2,Good
POL13400,CUST23400,30,Male,Employed,Edinburgh,14295,10,Sedan,11,Excellent
POL13401,CUST23401,31,Male,Self-Employed,Manchester,17111,11,SUV,5,Excellent
POL13402,CUST23402,42,Male,Employed,Liverpool,6902,20,Coupe,4,Excellent
POL13403,CUST23403,50,Male,Student,Leeds,13164,28,Sedan,13,Poor
POL13404,CUST23404,26,Female,Unemployed,Birmingham,13786,5,Van,5,Good
POL13405,CUST23405,26,Female,Employed,Edinburgh,9378,6,Hatchback,0,Excellent
POL13406,CUST23406,36,Female,Unemployed,Cardiff,12459,16,Sedan,7,Fair
POL13407,CUST23407,18,Male,Student,Newcastle,16658,0,Sedan,17,Poor
POL13408,CUST23408,54,Male,Self-Employed,Cardiff,18629,34,Hatchback,13,Good
POL13409,CUST23409,68,Male,Retired,Bristol,5141,47,Sedan,15,Excellent
POL13410,CUST23410,67,Male,Employed,Birmingham,10957,48,Sedan,6,Good
POL13411,CUST23411,20,Male,Student,Bristol,15460,0,Sedan,12,Excellent
POL13412,CUST23412,32,Male,Unemployed,Leeds,12614,11,Hatchback,3,Good
POL13413,CUST23413,58,Female,Employed,London,9709,38,SUV,19,Fair
POL13414,CUST23414,42,Female,Employed,London,15664,20,Sedan,6,Excellent
POL13415,CUST23415,24,Female,Employed,Cardiff,15758,5,Hatchback,16,Excellent
POL13416,CUST23416,32,Female,Employed,Cardiff,12924,11,Hatchback,9,Good
POL13417,CUST23417,32,Male,Unemployed,Newcastle,13332,13,Sedan,20,Excellent
POL13418,CUST23418,74,Male,Retired,Birmingham,13052,54,SUV,19,Good
POL13419,CUST23419,78,Male,Retired,Bristol,11824,60,SUV,6,Fair
POL13420,CUST23420,44,Male,Unemployed,Edinburgh,20837,26,SUV,10,Fair
POL13421,CUST23421,19,Male,Self-Employed,Liverpool,10798,1,Van,5,Excellent
POL13422,CUST23422,40,Male,Self-Employed,Edinburgh,15347,20,Sedan,4,Poor
POL13423,CUST23423,64,Female,Employed,Leeds,4257,43,Coupe,17,Fair
POL13424,CUST23424,73,Female,Retired,Edinburgh,15999,53,Sedan,7,Fair
POL13425,CUST23425,51,Male,Employed,Newcastle,14979,33,SUV,16,Good
POL13426,CUST23426,24,Female,Self-Employed,Birmingham,15017,4,Hatchback,17,Excellent
POL13427,CUST23427,63,Female,Retired,Cardiff,5972,43,Sedan,1,Excellent
POL13428,CUST23428,61,Male,Retired,Manchester,21038,42,Hatchback,4,Fair
POL13429,CUST23429,44,Male,Self-Employed,Glasgow,10234,26,Sedan,17,Poor
POL13430,CUST23430,57,Female,Employed,Leeds,16782,38,Hatchback,11,Poor
POL13431,CUST23431,44,Female,Employed,Manchester,17424,23,Hatchback,8,Good
POL13432,CUST23432,27,Male,Employed,Manchester,15381,8,Coupe,16,Excellent
POL13433,CUST23433,58,Male,Unemployed,Liverpool,4781,39,SUV,0,Good
POL13434,CUST23434,24,Male,Self-Employed,Newcastle,16419,2,SUV,13,Poor
POL13435,CUST23435,76,Female,Retired,Glasgow,11244,55,SUV,13,Excellent
POL13436,CUST23436,68,Male,Unemployed,Liverpool,5245,47,Coupe,8,Fair
POL13437,CUST23437,44,Male,Self-Employed,Birmingham,15138,22,Coupe,12,Good
POL13438,CUST23438,67,Male,Unemployed,Cardiff,5448,48,Hatchback,0,Fair
POL13439,CUST23439,38,Male,Employed,Newcastle,9100,17,Van,8,Poor
POL13440,CUST23440,45,Male,Employed,Liverpool,8348,23,Van,10,Good
POL13441,CUST23441,73,Male,Retired,Leeds,12033,53,SUV,9,Excellent
POL13442,CUST23442,31,Male,Employed,Bristol,8800,10,Coupe,10,Good
POL13443,CUST23443,38,Male,Self-Employed,Leeds,4489,20,Sedan,10,Excellent
POL13444,CUST23444,48,Female,Employed,Edinburgh,8972,28,Coupe,20,Excellent
POL13445,CUST23445,44,Female,Employed,Birmingham,13715,26,Sedan,20,Fair
POL13446,CUST23446,44,Female,Employed,Cardiff,10954,26,Hatchback,17,Good
POL13447,CUST23447,48,Male,Employed,Birmingham,16653,28,Hatchback,4,Good
POL13448,CUST23448,64,Male,Retired,Edinburgh,9261,46,Sedan,11,Excellent
POL13449,CUST23449,62,Female,Employed,Manchester,18077,44,SUV,15,Fair
POL13450,CUST23450,20,Male,Student,Liverpool,10188,0,Sedan,7,Poor
POL13451,CUST23451,54,Male,Self-Employed,London,10972,34,Sedan,16,Excellent
POL13452,CUST23452,62,Female,Employed,London,12684,44,Van,8,Poor
POL13453,CUST23453,41,Male,Employed,Liverpool,9692,22,SUV,10,Excellent
POL13454,CUST23454,71,Male,Employed,Cardiff,5142,51,Sedan,9,Good
POL13455,CUST23455,50,Male,Employed,Glasgow,16784,28,SUV,3,Excellent
POL13456,CUST23456,72,Female,Retired,Glasgow,8892,50,Sedan,11,Good
POL13457,CUST23457,69,Female,Retired,London,16665,48,Coupe,1,Fair
POL13458,CUST23458,35,Female,Self-Employed,Edinburgh,9439,17,Sedan,13,Excellent
POL13459,CUST23459,57,Female,Employed,Glasgow,8394,39,Sedan,13,Fair
POL13460,CUST23460,70,Female,Self-Employed,Cardiff,12789,51,Hatchback,12,Fair
POL13461,CUST23461,61,Male,Self-Employed,Cardiff,11071,39,Sedan,3,Good
POL13462,CUST23462,47,Female,Student,Glasgow,12298,25,Hatchback,15,Good
POL13463,CUST23463,59,Female,Employed,Manchester,10497,41,Sedan,16,Good
POL13464,CUST23464,39,Male,Employed,Birmingham,12888,19,SUV,17,Excellent
POL13465,CUST23465,52,Male,Employed,Manchester,8043,33,Coupe,9,Good
POL13466,CUST23466,48,Female,Unemployed,Edinburgh,16812,26,SUV,17,Fair
POL13467,CUST23467,31,Male,Unemployed,Glasgow,6832,11,Sedan,8,Fair
POL13468,CUST23468,22,Female,Student,Edinburgh,10455,4,Sedan,15,Good
POL13469,CUST23469,42,Female,Self-Employed,Liverpool,11782,20,SUV,8,Good
POL13470,CUST23470,58,Male,Retired,Edinburgh,15222,36,Hatchback,17,Good
POL13471,CUST23471,31,Female,Employed,Newcastle,10485,11,Sedan,6,Good
POL13472,CUST23472,66,Male,Retired,Bristol,18731,44,Coupe,2,Excellent
POL13473,CUST23473,64,Female,Employed,Glasgow,10758,45,Coupe,19,Good
POL13474,CUST23474,45,Male,Employed,Leeds,15590,26,Sedan,15,Excellent
POL13475,CUST23475,33,Male,Employed,Bristol,15717,12,Hatchback,7,Fair
POL13476,CUST23476,41,Male,Employed,Bristol,8704,20,SUV,14,Excellent
POL13477,CUST23477,45,Male,Self-Employed,Cardiff,11657,26,Motorcycle,8,Fair
POL13478,CUST23478,49,Female,Self-Employed,Glasgow,6830,30,Sedan,20,Excellent
POL13479,CUST23479,35,Male,Self-Employed,London,10345,17,Van,11,Good
POL13480,CUST23480,71,Female,Retired,London,20799,52,Sedan,12,Fair
POL13481,CUST23481,76,Male,Retired,Newcastle,12110,57,SUV,11,Fair
POL13482,CUST23482,74,Male,Retired,Birmingham,14106,53,Van,4,Poor
POL13483,CUST23483,24,Female,Self-Employed,London,8595,2,SUV,3,Excellent
POL13484,CUST23484,42,Female,Employed,Cardiff,10945,22,Hatchback,12,Excellent
POL13485,CUST23485,75,Female,Retired,Newcastle,12417,54,SUV,9,Good
POL13486,CUST23486,66,Male,Retired,London,13357,48,Coupe,20,Excellent
POL13487,CUST23487,49,Female,Employed,Leeds,17274,30,Sedan,13,Good
POL13488,CUST23488,26,Male,Employed,Liverpool,14397,5,Hatchback,2,Good
POL13489,CUST23489,52,Female,Retired,Birmingham,13437,30,Coupe,9,Good
POL13490,CUST23490,42,Male,Self-Employed,Birmingham,13357,23,Sedan,7,Good
POL13491,CUST23491,24,Female,Employed,Newcastle,15904,3,SUV,13,Good
POL13492,CUST23492,48,Male,Employed,Manchester,10894,26,Hatchback,15,Good
POL13493,CUST23493,47,Female,Self-Employed,Glasgow,11102,27,Hatchback,2,Fair
POL13494,CUST23494,74,Male,Retired,Edinburgh,11411,55,Hatchback,3,Fair
POL13495,CUST23495,42,Female,Employed,Liverpool,8570,21,Motorcycle,3,Good
POL13496,CUST23496,42,Male,Unemployed,Leeds,15842,22,Hatchback,2,Good
POL13497,CUST23497,40,Male,Self-Employed,Liverpool,4045,18,SUV,5,Excellent
POL13498,CUST23498,76,Male,Retired,Birmingham,14426,54,Hatchback,19,Good
POL13499,CUST23499,61,Male,Employed,Glasgow,21801,43,Hatchback,0,Fair
POL13500,CUST23500,29,Female,Self-Employed,Newcastle,10228,7,Hatchback,1,Poor
POL13501,CUST23501,41,Male,Self-Employed,Bristol,9478,22,SUV,10,Fair
POL13502,CUST23502,58,Female,Employed,Bristol,17748,39,SUV,1,Excellent
POL13503,CUST23503,21,Male,Student,Glasgow,14077,0,SUV,5,Excellent
POL13504,CUST23504,77,Male,Retired,Leeds,15443,57,Sedan,7,Excellent
POL13505,CUST23505,68,Female,Retired,Liverpool,12092,48,Sedan,5,Poor
POL13506,CUST23506,73,Female,Retired,London,13146,53,Sedan,10,Excellent
POL13507,CUST23507,62,Female,Retired,Leeds,14800,44,Sedan,8,Good
POL13508,CUST23508,19,Female,Employed,Edinburgh,14448,0,Sedan,5,Fair
POL13509,CUST23509,48,Female,Employed,Edinburgh,16812,27,Coupe,8,Excellent
POL13510,CUST23510,35,Female,Self-Employed,Manchester,7006,13,SUV,16,Excellent
POL13511,CUST23511,31,Male,Employed,Liverpool,10175,9,Hatchback,12,Excellent
POL13512,CUST23512,33,Female,Employed,Glasgow,14153,14,Hatchback,6,Good
POL13513,CUST23513,51,Female,Employed,Newcastle,6275,32,Sedan,0,Good
POL13514,CUST23514,58,Male,Employed,Manchester,14978,38,Hatchback,3,Good
POL13515,CUST23515,18,Male,Student,Manchester,8719,0,Coupe,18,Fair
POL13516,CUST23516,68,Male,Self-Employed,London,16662,46,Coupe,8,Good
POL13517,CUST23517,58,Female,Employed,Manchester,13024,38,Sedan,11,Fair
POL13518,CUST23518,64,Male,Employed,Cardiff,17656,44,Hatchback,2,Good
POL13519,CUST23519,74,Male,Retired,Glasgow,12312,53,Hatchback,6,Fair
POL13520,CUST23520,18,Female,Employed,Glasgow,9491,0,SUV,13,Good
POL13521,CUST23521,57,Male,Employed,Cardiff,14750,38,Van,15,Excellent
POL13522,CUST23522,72,Male,Retired,Cardiff,10246,50,Hatchback,2,Fair
POL13523,CUST23523,53,Female,Retired,Manchester,19367,32,Van,19,Good
POL13524,CUST23524,68,Male,Retired,Glasgow,13682,47,SUV,20,Fair
POL13525,CUST23525,22,Male,Student,Leeds,6643,2,Hatchback,8,Excellent
POL13526,CUST23526,73,Female,Retired,Manchester,14662,52,Sedan,18,Poor
POL13527,CUST23527,22,Female,Student,Liverpool,15227,2,SUV,2,Good
POL13528,CUST23528,43,Male,Employed,Liverpool,10945,22,Hatchback,17,Poor
POL13529,CUST23529,40,Female,Unemployed,Newcastle,14231,18,Sedan,3,Fair
POL13530,CUST23530,78,Female,Retired,Newcastle,18054,60,Sedan,7,Fair
POL13531,CUST23531,46,Male,Self-Employed,Liverpool,8540,26,Motorcycle,0,Fair
POL13532,CUST23532,25,Female,Student,Glasgow,11327,5,SUV,6,Poor
POL13533,CUST23533,42,Female,Employed,London,11156,22,Motorcycle,6,Poor
POL13534,CUST23534,31,Male,Self-Employed,Newcastle,15725,9,Hatchback,14,Fair
POL13535,CUST23535,53,Male,Self-Employed,Birmingham,15298,32,Hatchback,6,Fair
POL13536,CUST23536,70,Female,Retired,Birmingham,17003,52,Sedan,18,Good
